X3 X7 X8
Affected subjects:
9 7 3 
8 29 6 
4 14 6 

16 22 14 
31 64 22 
17 31 14 

8 39 12 
32 26 23 
10 29 4 

Unaffected subjects:
6 35 15 
25 29 28 
18 31 9 

10 36 10 
43 61 30 
17 31 12 

10 1 0 
1 31 0 
1 4 6 

HLO matrix:
H L O 
O H L 
O O O 

O L O 
O O O 
O O O 

L H H 
H L H 
O O L 


X3 X4 X6
Affected subjects:
7 6 4 
4 35 2 
5 19 4 

14 30 15 
36 50 27 
11 36 12 

8 22 14 
17 46 21 
18 27 10 

Unaffected subjects:
12 27 14 
25 30 29 
13 32 14 

17 27 18 
33 57 29 
13 36 20 

6 17 6 
1 12 4 
3 3 2 

HLO matrix:
O O O 
L H L 
O O O 

O O O 
O L O 
O O O 

O L O 
H O O 
O O O 


X2 X3 X4
Affected subjects:
5 12 9 
9 33 18 
11 17 12 

9 18 9 
34 62 21 
26 43 27 

3 11 10 
16 18 20 
7 24 16 

Unaffected subjects:
14 28 11 
13 34 18 
4 5 2 

24 34 32 
30 48 30 
13 7 3 

15 22 16 
19 37 21 
12 5 3 

HLO matrix:
O O O 
O O O 
O O O 

O O L 
H O L 
O O O 

O O O 
O L O 
L O O 


X2 X4 X9
Affected subjects:
4 7 14 
23 29 10 
4 21 14 

22 33 14 
28 70 25 
18 28 11 

10 12 4 
8 27 18 
7 19 20 

Unaffected subjects:
11 17 3 
18 30 19 
5 18 8 

26 24 17 
21 43 25 
19 36 10 

10 27 9 
16 35 13 
14 17 9 

HLO matrix:
O L H 
O O L 
O O O 

O H O 
O H O 
O L O 

O O O 
O O O 
O O H 


X0 X3 X4
Affected subjects:
5 8 2 
20 28 11 
11 29 13 

11 17 15 
23 54 33 
23 37 31 

1 16 11 
16 31 15 
10 18 11 

Unaffected subjects:
12 20 16 
16 34 16 
7 3 3 

20 50 23 
29 61 38 
15 7 4 

21 14 20 
17 24 15 
7 7 1 

HLO matrix:
O O L 
H O O 
O H O 

H O O 
O O O 
L O O 

L H O 
O O O 
O O O 


X0 X2 X4
Affected subjects:
6 10 5 
21 38 14 
9 17 7 

17 37 22 
30 48 31 
10 23 26 

2 15 12 
18 37 12 
7 13 13 

Unaffected subjects:
11 8 8 
16 29 18 
8 20 9 

7 40 14 
32 47 32 
25 31 19 

13 19 9 
19 13 15 
13 13 12 

HLO matrix:
O O O 
O O O 
O O O 

H O O 
O O O 
L O H 

L O O 
O H O 
O O O 


X1 X2 X9
Affected subjects:
7 8 7 
14 24 19 
4 17 10 

13 36 20 
37 76 21 
13 25 22 

11 13 11 
17 31 10 
8 16 10 

Unaffected subjects:
7 12 7 
15 30 9 
14 20 5 

19 35 14 
30 52 37 
14 39 17 

8 18 9 
21 21 6 
12 20 9 

HLO matrix:
O O O 
O O O 
L O O 

O O O 
O H L 
O O O 

O O O 
O O O 
O O O 


X1 X3 X6
Affected subjects:
5 14 1 
10 21 15 
9 27 8 

7 35 3 
32 63 25 
22 47 29 

4 11 6 
19 32 14 
12 21 8 

Unaffected subjects:
13 21 13 
14 30 16 
1 5 6 

22 37 30 
34 67 37 
4 21 5 

15 31 14 
15 23 14 
5 6 1 

HLO matrix:
O O O 
O O O 
O O O 

O H L 
O O O 
O L H 

O O O 
O O O 
O O O 


X0 X6 X7
Affected subjects:
6 18 11 
9 43 17 
7 15 1 

21 25 8 
36 53 42 
13 28 18 

7 16 8 
28 24 19 
3 19 5 

Unaffected subjects:
10 15 7 
16 29 14 
5 15 16 

14 31 16 
30 57 32 
18 35 14 

8 12 10 
16 32 15 
6 22 5 

HLO matrix:
O O O 
L O O 
O O L 

O O L 
O O O 
O O O 

O O O 
O L O 
O O O 


X0 X4 X7
Affected subjects:
5 26 5 
15 33 17 
2 17 7 

13 21 23 
32 48 28 
25 37 17 

8 14 5 
20 27 18 
10 18 9 

Unaffected subjects:
8 15 12 
12 26 19 
11 18 6 

18 32 14 
28 59 31 
16 32 17 

10 24 11 
12 22 11 
8 20 8 

